order,set_key,subject_url,subject_description,resize,file_path,thumbnail,width,height,alto
31,"http://chroniclingamerica.loc.gov/lccn/sn92073953/1918-04-09/ed-1/seq-5/","http://chroniclingamerica.loc.gov/lccn/sn92073953/1918-04-09/ed-1/seq-5/","The Wilson times. April 09, 1918. Page 5",1.000000,"http://s3.amazonaws.com/ndnp-jpeg-surrogates/ncu_adam_ver02/data/sn92073953/00415667188/1918040901/0034.jpg","http://chroniclingamerica.loc.gov/lccn/sn92073953/1918-04-09/ed-1/seq-5/thumbnail.jpg",4492,7144,"http://s3.amazonaws.com/ndnp-batches/ncu_adam_ver02/data/sn92073953/00415667188/1918040901/0034.xml"
32,"http://chroniclingamerica.loc.gov/lccn/sn92073953/1918-04-09/ed-1/seq-6/","http://chroniclingamerica.loc.gov/lccn/sn92073953/1918-04-09/ed-1/seq-6/","The Wilson times. April 09, 1918. Page 6",1.000000,"http://s3.amazonaws.com/ndnp-jpeg-surrogates/ncu_adam_ver02/data/sn92073953/00415667188/1918040901/0035.jpg","http://chroniclingamerica.loc.gov/lccn/sn92073953/1918-04-09/ed-1/seq-6/thumbnail.jpg",4636,7001,"http://s3.amazonaws.com/ndnp-batches/ncu_adam_ver02/data/sn92073953/00415667188/1918040901/0035.xml"
33,"http://chroniclingamerica.loc.gov/lccn/sn92073953/1918-04-23/ed-1/seq-1/","http://chroniclingamerica.loc.gov/lccn/sn92073953/1918-04-23/ed-1/seq-1/","The Wilson times. April 23, 1918. Page 1",1.000000,"http://s3.amazonaws.com/ndnp-jpeg-surrogates/ncu_adam_ver02/data/sn92073953/00415667188/1918042301/0037.jpg","http://chroniclingamerica.loc.gov/lccn/sn92073953/1918-04-23/ed-1/seq-1/thumbnail.jpg",4664,7031,"http://s3.amazonaws.com/ndnp-batches/ncu_adam_ver02/data/sn92073953/00415667188/1918042301/0037.xml"
34,"http://chroniclingamerica.loc.gov/lccn/sn92073953/1918-04-23/ed-1/seq-2/","http://chroniclingamerica.loc.gov/lccn/sn92073953/1918-04-23/ed-1/seq-2/","The Wilson times. April 23, 1918. Page 2",1.000000,"http://s3.amazonaws.com/ndnp-jpeg-surrogates/ncu_adam_ver02/data/sn92073953/00415667188/1918042301/0038.jpg","http://chroniclingamerica.loc.gov/lccn/sn92073953/1918-04-23/ed-1/seq-2/thumbnail.jpg",4668,7184,"http://s3.amazonaws.com/ndnp-batches/ncu_adam_ver02/data/sn92073953/00415667188/1918042301/0038.xml"
35,"http://chroniclingamerica.loc.gov/lccn/sn92073953/1918-04-23/ed-1/seq-3/","http://chroniclingamerica.loc.gov/lccn/sn92073953/1918-04-23/ed-1/seq-3/","The Wilson times. April 23, 1918. Page 3",1.000000,"http://s3.amazonaws.com/ndnp-jpeg-surrogates/ncu_adam_ver02/data/sn92073953/00415667188/1918042301/0039.jpg","http://chroniclingamerica.loc.gov/lccn/sn92073953/1918-04-23/ed-1/seq-3/thumbnail.jpg",4652,7074,"http://s3.amazonaws.com/ndnp-batches/ncu_adam_ver02/data/sn92073953/00415667188/1918042301/0039.xml"
36,"http://chroniclingamerica.loc.gov/lccn/sn92073953/1918-04-23/ed-1/seq-4/","http://chroniclingamerica.loc.gov/lccn/sn92073953/1918-04-23/ed-1/seq-4/","The Wilson times. April 23, 1918. Page 4",1.000000,"http://s3.amazonaws.com/ndnp-jpeg-surrogates/ncu_adam_ver02/data/sn92073953/00415667188/1918042301/0040.jpg","http://chroniclingamerica.loc.gov/lccn/sn92073953/1918-04-23/ed-1/seq-4/thumbnail.jpg",4776,7036,"http://s3.amazonaws.com/ndnp-batches/ncu_adam_ver02/data/sn92073953/00415667188/1918042301/0040.xml"
37,"http://chroniclingamerica.loc.gov/lccn/sn92073953/1918-04-30/ed-1/seq-1/","http://chroniclingamerica.loc.gov/lccn/sn92073953/1918-04-30/ed-1/seq-1/","The Wilson times. April 30, 1918. Page 1",1.000000,"http://s3.amazonaws.com/ndnp-jpeg-surrogates/ncu_adam_ver02/data/sn92073953/00415667188/1918043001/0042.jpg","http://chroniclingamerica.loc.gov/lccn/sn92073953/1918-04-30/ed-1/seq-1/thumbnail.jpg",4368,6948,"http://s3.amazonaws.com/ndnp-batches/ncu_adam_ver02/data/sn92073953/00415667188/1918043001/0042.xml"
38,"http://chroniclingamerica.loc.gov/lccn/sn92073953/1918-04-30/ed-1/seq-2/","http://chroniclingamerica.loc.gov/lccn/sn92073953/1918-04-30/ed-1/seq-2/","The Wilson times. April 30, 1918. Page 2",1.000000,"http://s3.amazonaws.com/ndnp-jpeg-surrogates/ncu_adam_ver02/data/sn92073953/00415667188/1918043001/0043.jpg","http://chroniclingamerica.loc.gov/lccn/sn92073953/1918-04-30/ed-1/seq-2/thumbnail.jpg",4452,7139,"http://s3.amazonaws.com/ndnp-batches/ncu_adam_ver02/data/sn92073953/00415667188/1918043001/0043.xml"
39,"http://chroniclingamerica.loc.gov/lccn/sn92073953/1918-04-30/ed-1/seq-3/","http://chroniclingamerica.loc.gov/lccn/sn92073953/1918-04-30/ed-1/seq-3/","The Wilson times. April 30, 1918. Page 3",1.000000,"http://s3.amazonaws.com/ndnp-jpeg-surrogates/ncu_adam_ver02/data/sn92073953/00415667188/1918043001/0044.jpg","http://chroniclingamerica.loc.gov/lccn/sn92073953/1918-04-30/ed-1/seq-3/thumbnail.jpg",4548,7126,"http://s3.amazonaws.com/ndnp-batches/ncu_adam_ver02/data/sn92073953/00415667188/1918043001/0044.xml"
40,"http://chroniclingamerica.loc.gov/lccn/sn92073953/1918-04-30/ed-1/seq-4/","http://chroniclingamerica.loc.gov/lccn/sn92073953/1918-04-30/ed-1/seq-4/","The Wilson times. April 30, 1918. Page 4",1.000000,"http://s3.amazonaws.com/ndnp-jpeg-surrogates/ncu_adam_ver02/data/sn92073953/00415667188/1918043001/0045.jpg","http://chroniclingamerica.loc.gov/lccn/sn92073953/1918-04-30/ed-1/seq-4/thumbnail.jpg",4544,7195,"http://s3.amazonaws.com/ndnp-batches/ncu_adam_ver02/data/sn92073953/00415667188/1918043001/0045.xml"
